Date	Open	Change %
09/25/1972	108.52	-0.43%
09/26/1972	108.05	0.06%
09/27/1972	108.12	1.42%
09/28/1972	109.66	0.63%
09/29/1972	110.35	0.18%
10/02/1972	110.55	-0.35%
10/03/1972	110.16	0.13%
10/04/1972	110.3	-0.19%
10/05/1972	110.09	-1.09%
10/06/1972	108.89	0.67%
10/09/1972	109.62	0.26%
10/10/1972	109.9	0.08%
10/11/1972	109.99	-0.45%
10/12/1972	109.5	-0.82%
10/13/1972	108.6	-0.63%
10/16/1972	107.92	-1.07%
10/17/1972	106.77	0.68%
10/18/1972	107.5	0.64%
10/19/1972	108.19	-0.13%
10/20/1972	108.05	1.10%
10/23/1972	109.51	1.02%
10/24/1972	110.35	0.42%
10/25/1972	110.81	-0.08%
10/26/1972	110.72	0.24%
10/27/1972	110.99	-0.33%
10/30/1972	110.62	-0.03%
10/31/1972	110.59	0.90%
11/01/1972	111.58	0.98%
11/02/1972	112.67	0.50%
11/03/1972	113.23	0.87%
11/06/1972	114.22	-0.21%
11/08/1972	113.98	-0.55%
11/09/1972	113.35	0.13%
11/10/1972	113.5	0.20%
11/13/1972	113.73	0.15%
11/14/1972	113.9	0.92%
11/15/1972	114.95	-0.39%
11/16/1972	114.5	0.55%
11/17/1972	115.13	0.31%
11/20/1972	115.49	0.03%
11/21/1972	115.53	0.59%
11/22/1972	116.21	0.59%
11/24/1972	116.9	0.32%
11/27/1972	117.27	-0.47%
11/28/1972	116.72	-0.21%
11/29/1972	116.47	0.04%
11/30/1972	116.52	0.13%
12/01/1972	116.67	0.61%
12/04/1972	117.38	0.33%
12/05/1972	117.77	-0.16%
12/06/1972	117.58	0.37%
12/07/1972	118.01	0.50%
12/08/1972	118.6	0.22%
12/11/1972	118.86	0.22%
12/12/1972	119.12	-0.39%
12/13/1972	118.66	-0.08%
12/14/1972	118.56	-0.27%
12/15/1972	118.24	0.02%
12/18/1972	117.88	-1.15%
12/19/1972	116.9	-0.48%
12/20/1972	116.34	-0.34%
12/21/1972	115.95	-0.72%
12/22/1972	115.11	0.63%
12/26/1972	115.83	0.41%
12/27/1972	116.3	0.54%
12/29/1972	116.93	0.96%
01/02/1973	118.06	0.89%
01/03/1973	119.1	0.39%
01/04/1973	119.57	-0.14%
01/05/1973	119.4	0.39%
01/08/1973	119.87	-0.02%
01/09/1973	119.85	-0.10%
01/10/1973	119.73	-0.25%
01/11/1973	119.43	0.68%
01/12/1973	120.24	-0.78%
01/15/1973	119.3	-0.72%
01/16/1973	118.44	-0.25%
01/17/1973	118.14	0.46%
01/18/1973	118.68	0.14%
01/19/1973	118.85	-0.06%
01/22/1973	118.78	-0.48%
01/23/1973	118.21	0.01%
01/24/1973	118.22	-1.26%
01/26/1973	116.73	-0.24%
01/29/1973	116.45	-0.38%
01/30/1973	116.01	-0.16%
01/31/1973	115.83	0.17%
02/01/1973	116.03	-1.09%
02/02/1973	114.76	-0.36%
02/05/1973	114.35	-0.10%
02/06/1973	114.23	0.19%
02/07/1973	114.45	-0.69%
02/08/1973	113.66	-0.44%
02/09/1973	113.16	1.34%
02/12/1973	114.69	1.20%
02/13/1973	116.09	0.62%
02/14/1973	116.78	-1.44%
02/15/1973	115.1	-0.56%
02/16/1973	114.45	0.46%
02/20/1973	114.98	0.37%
02/21/1973	115.4	-0.62%
02/22/1973	114.69	-0.22%
02/23/1973	114.44	-1.12%
02/26/1973	113.16	-0.86%
02/27/1973	112.19	-1.15%
02/28/1973	110.9	0.70%
03/01/1973	111.68	-0.56%
03/02/1973	111.05	1.11%
03/05/1973	112.28	0.36%
03/06/1973	112.68	1.26%
03/07/1973	114.1	0.31%
03/08/1973	114.45	-0.19%
03/09/1973	114.23	-0.39%
03/12/1973	113.79	0.06%
03/13/1973	113.86	0.54%
03/14/1973	114.48	0.44%
03/15/1973	114.98	-0.75%
03/16/1973	114.12	-0.51%
03/19/1973	113.5	-1.21%
03/20/1973	112.17	-0.20%
03/21/1973	111.95	-1.30%
03/22/1973	110.39	-1.49%
03/23/1973	108.84	0.04%
03/26/1973	108.88	0.88%
03/27/1973	109.95	1.57%
03/28/1973	111.56	0.05%
03/29/1973	111.62	0.98%
03/30/1973	112.71	-1.06%
04/02/1973	111.52	-1.20%
04/03/1973	110.18	-0.85%
04/04/1973	109.24	-0.43%
04/05/1973	108.77	-0.23%
04/06/1973	108.52	0.70%
04/09/1973	109.28	1.45%
04/10/1973	110.92	1.22%
04/11/1973	112.21	0.42%
04/12/1973	112.68	-0.09%
04/13/1973	112.58	-0.44%
04/16/1973	112.08	-0.57%
04/17/1973	111.44	-0.45%
04/18/1973	110.94	0.54%
04/19/1973	111.54	0.56%
04/23/1973	112.17	-0.53%
04/24/1973	111.57	-1.42%
04/25/1973	109.82	-1.50%
04/26/1973	108.34	0.51%
04/27/1973	108.89	-1.52%
04/30/1973	107.23	-0.24%
05/01/1973	106.97	0.12%
05/02/1973	107.1	1.24%
05/03/1973	108.43	1.65%
05/04/1973	110.22	0.71%
05/07/1973	111.0	-0.42%
05/08/1973	110.53	0.65%
05/09/1973	111.25	-0.73%
05/10/1973	110.44	-0.81%
05/11/1973	109.49	-1.25%
05/14/1973	107.74	-2.10%
05/15/1973	105.9	0.63%
05/16/1973	106.57	-0.13%
05/17/1973	106.43	-0.82%
05/18/1973	105.41	-1.61%
05/21/1973	103.77	-1.09%
05/22/1973	102.73	0.83%
05/23/1973	103.58	0.47%
05/24/1973	104.07	2.95%
05/25/1973	107.14	0.75%
05/29/1973	107.94	-0.40%
05/30/1973	107.51	-1.49%
05/31/1973	105.91	-0.91%
06/01/1973	104.95	-0.97%
06/04/1973	103.93	-0.92%
06/05/1973	102.97	1.60%
06/06/1973	104.62	-0.30%
06/07/1973	104.31	1.47%
06/08/1973	105.84	1.12%
06/11/1973	107.03	-0.31%
06/12/1973	106.7	1.49%
06/13/1973	108.29	-0.64%
06/14/1973	107.6	-1.12%
06/15/1973	106.21	-1.22%
06/18/1973	104.96	-1.43%
06/19/1973	103.6	0.38%
06/20/1973	103.99	0.43%
06/21/1973	104.44	-1.18%
06/22/1973	103.21	0.47%
06/25/1973	103.64	-1.40%
06/26/1973	102.25	1.03%
06/27/1973	103.3	0.31%
06/28/1973	103.62	1.03%
06/29/1973	104.69	-0.41%
07/02/1973	104.1	-1.30%
07/03/1973	102.9	-1.00%
07/05/1973	101.87	-0.09%
07/06/1973	101.78	-0.49%
07/09/1973	101.28	0.85%
07/10/1973	102.26	1.35%
07/11/1973	103.64	2.20%
07/12/1973	105.8	-0.28%
07/13/1973	105.5	-1.34%
07/16/1973	104.09	1.52%
07/17/1973	105.67	0.05%
07/18/1973	105.72	0.60%
07/19/1973	106.35	0.19%
07/20/1973	106.55	0.55%
07/23/1973	107.14	0.35%
07/24/1973	107.52	0.58%
07/25/1973	108.14	1.39%
07/26/1973	109.64	0.19%
07/27/1973	109.85	-0.24%
07/30/1973	109.59	-0.31%
07/31/1973	109.25	-0.94%
08/01/1973	108.17	-1.28%
08/02/1973	106.83	-0.15%
08/03/1973	106.67	-0.17%
08/06/1973	106.49	0.23%
08/07/1973	106.73	-0.17%
08/08/1973	106.55	-0.94%
08/09/1973	105.55	0.06%
08/10/1973	105.61	-0.80%
08/13/1973	104.77	-1.01%
08/14/1973	103.71	-0.96%
08/15/1973	102.71	0.29%
08/16/1973	103.01	-0.70%
08/17/1973	102.29	0.02%
08/20/1973	102.31	-0.68%
08/21/1973	101.61	-0.71%
08/22/1973	100.89	-0.36%
08/23/1973	100.62	1.37%
08/24/1973	101.91	-0.28%
08/27/1973	101.62	0.79%
08/28/1973	102.42	0.59%
08/29/1973	103.02	0.98%
08/30/1973	104.03	-0.14%
08/31/1973	103.88	0.36%
09/04/1973	104.25	0.25%
09/05/1973	104.51	0.12%
09/06/1973	104.64	0.49%
09/07/1973	105.15	-0.37%
09/10/1973	104.76	-0.87%
09/11/1973	103.85	-0.61%
09/12/1973	103.22	-0.16%
09/13/1973	103.06	0.29%
09/14/1973	103.36	1.04%
09/17/1973	104.44	-0.28%
09/18/1973	104.15	-0.36%
09/19/1973	103.8	2.03%
09/20/1973	105.88	0.83%
09/21/1973	106.76	0.41%
09/24/1973	107.2	0.15%
09/25/1973	107.36	0.64%
09/26/1973	108.05	0.72%
09/27/1973	108.83	0.23%
09/28/1973	109.08	-0.60%
10/01/1973	108.43	-0.20%
10/02/1973	108.21	0.54%
10/03/1973	108.79	-0.01%
10/04/1973	108.78	-0.34%
10/05/1973	108.41	1.33%
10/08/1973	109.85	0.35%
10/09/1973	110.23	-0.09%
10/10/1973	110.13	-0.83%
10/11/1973	109.22	1.71%
10/12/1973	111.09	0.32%
10/15/1973	111.32	-1.25%
10/16/1973	110.05	0.13%
10/17/1973	110.19	-0.20%
10/18/1973	109.97	0.04%
10/19/1973	110.01	0.19%
10/22/1973	110.22	-0.96%
10/23/1973	109.16	0.54%
10/24/1973	109.75	0.47%
10/25/1973	110.27	0.21%
10/26/1973	110.5	0.80%
10/29/1973	111.38	-0.21%
10/30/1973	111.15	-1.64%
10/31/1973	109.33	-0.95%
11/01/1973	108.29	-0.55%
11/02/1973	107.69	-0.58%
11/05/1973	106.97	-1.45%
11/06/1973	105.52	-0.53%
11/07/1973	104.96	0.80%
11/08/1973	106.1	1.15%
11/09/1973	107.02	-1.61%
11/12/1973	105.3	-0.82%
11/13/1973	104.44	-0.08%
11/14/1973	104.36	-1.83%
11/15/1973	102.45	-0.02%
11/16/1973	102.43	1.42%
11/19/1973	103.65	-3.05%
11/20/1973	100.65	-2.04%
11/21/1973	98.66	1.11%
11/23/1973	99.76	-0.32%
11/26/1973	98.64	-2.88%
11/27/1973	96.58	-0.91%
11/28/1973	95.7	2.04%
11/29/1973	97.65	-0.35%
11/30/1973	97.31	-1.39%
12/03/1973	95.83	-2.15%
12/04/1973	93.9	-0.33%
12/05/1973	93.59	-1.53%
12/06/1973	92.16	2.45%
12/07/1973	94.49	2.21%
12/10/1973	96.51	1.49%
12/11/1973	97.95	-1.95%
12/12/1973	95.52	-2.57%
12/13/1973	93.57	-1.27%
12/14/1973	92.38	0.99%
12/17/1973	93.29	-0.58%
12/18/1973	92.75	2.15%
12/19/1973	94.74	0.08%
12/20/1973	94.82	-0.28%
12/21/1973	94.55	-1.07%
12/24/1973	93.54	-0.68%
12/26/1973	93.87	3.06%
12/27/1973	96.0	2.09%
12/28/1973	97.74	-0.20%
12/31/1973	97.54	0.01%
01/02/1974	97.55	0.13%
01/03/1974	98.02	2.17%
01/04/1974	99.8	-0.90%
01/07/1974	98.9	-0.84%
01/08/1974	98.07	-1.99%
01/09/1974	95.4	-2.81%
01/10/1974	93.42	-1.10%
01/11/1974	92.39	1.37%
01/14/1974	93.66	-0.26%
01/15/1974	93.42	0.87%
01/16/1974	94.23	1.53%
01/17/1974	95.67	1.70%
01/18/1974	97.3	-1.79%
01/21/1974	95.56	-0.17%
01/22/1974	95.4	1.21%
01/23/1974	96.55	0.54%
01/24/1974	97.07	-0.26%
01/25/1974	96.82	-0.20%
01/28/1974	96.63	-0.56%
01/29/1974	96.09	-0.08%
01/30/1974	96.02	1.09%
01/31/1974	97.06	-0.50%
02/01/1974	96.57	-1.29%
02/04/1974	94.89	-2.13%
02/05/1974	93.29	-0.31%
02/06/1974	93.0	0.28%
02/07/1974	93.26	0.04%
02/08/1974	93.3	-1.04%
02/11/1974	92.33	-1.81%
02/12/1974	90.66	0.31%
02/13/1974	90.94	0.04%
02/14/1974	90.98	-0.03%
02/15/1974	90.95	1.45%
02/19/1974	92.27	-0.16%
02/20/1974	92.12	1.43%
02/21/1974	93.44	1.36%
02/22/1974	94.71	0.72%
02/25/1974	95.39	-0.38%
02/26/1974	95.03	1.02%
02/27/1974	96.0	0.42%
02/28/1974	96.4	-0.19%
03/01/1974	96.22	-0.72%
03/04/1974	95.53	0.00%
03/05/1974	95.98	1.87%
03/06/1974	97.32	0.68%
03/07/1974	97.98	-1.06%
03/08/1974	96.94	0.87%
03/11/1974	97.78	1.12%
03/12/1974	98.88	0.27%
03/13/1974	99.15	0.60%
03/14/1974	99.74	-0.09%
03/15/1974	99.65	-0.37%
03/18/1974	99.28	-1.24%
03/19/1974	98.05	-0.84%
03/20/1974	97.23	0.35%
03/21/1974	97.57	-0.24%
03/22/1974	97.34	-0.07%
03/25/1974	97.27	0.38%
03/26/1974	97.64	0.32%
03/27/1974	97.95	-1.39%
03/28/1974	96.2	-1.83%
03/29/1974	94.82	-0.89%
04/01/1974	93.98	-0.78%
04/02/1974	93.25	0.11%
04/03/1974	93.35	1.05%
04/04/1974	94.33	0.00%
04/05/1974	94.24	-1.40%
04/08/1974	93.0	-1.05%
04/09/1974	92.03	0.63%
04/10/1974	92.61	-0.23%
04/11/1974	92.4	-0.30%
04/15/1974	92.12	-0.08%
04/16/1974	92.05	1.75%
04/17/1974	93.66	0.75%
04/18/1974	94.36	0.45%
04/19/1974	94.77	-1.09%
04/22/1974	93.75	-0.39%
04/23/1974	93.38	-1.68%
04/24/1974	91.81	-1.64%
04/25/1974	90.3	-0.81%
04/26/1974	89.57	0.68%
04/29/1974	90.18	-0.20%
04/30/1974	90.0	0.34%
05/01/1974	90.31	2.11%
05/02/1974	92.22	-0.14%
05/03/1974	92.09	-0.87%
05/06/1974	91.29	-0.19%
05/07/1974	91.12	0.37%
05/08/1974	91.46	0.20%
05/09/1974	91.64	1.44%
05/10/1974	92.96	-1.60%
05/13/1974	91.47	-0.89%
05/14/1974	90.66	0.03%
05/15/1974	90.69	-0.26%
05/16/1974	90.45	-0.81%
05/17/1974	89.53	-1.68%
05/20/1974	88.21	-0.40%
05/21/1974	87.86	0.06%
05/22/1974	87.91	-0.93%
05/23/1974	87.09	0.23%
05/24/1974	87.29	1.48%
05/28/1974	88.58	-0.24%
05/29/1974	88.37	-1.67%
05/30/1974	86.89	0.62%
05/31/1974	87.43	-0.17%
06/03/1974	87.28	2.09%
06/04/1974	89.1	1.17%
06/05/1974	90.14	0.19%
06/06/1974	90.31	1.83%
06/07/1974	91.96	0.64%
06/10/1974	92.55	0.59%
06/11/1974	93.1	-0.88%
06/12/1974	92.28	-0.24%
06/13/1974	92.06	0.30%
06/14/1974	92.23	-1.13%
06/17/1974	91.3	-1.38%
06/18/1974	90.04	-0.66%
06/19/1974	89.45	-0.68%
06/20/1974	88.84	-0.71%
06/21/1974	88.21	-0.85%
06/24/1974	87.46	0.26%
06/25/1974	87.69	1.47%
06/26/1974	88.98	-1.54%
06/27/1974	87.61	-1.48%
06/28/1974	86.31	-0.36%
07/01/1974	86.0	0.02%
07/02/1974	86.02	-2.00%
07/03/1974	84.3	-0.06%
07/05/1974	84.25	-0.70%
07/08/1974	83.13	-3.07%
07/09/1974	81.09	0.48%
07/10/1974	81.48	-1.83%
07/11/1974	79.99	-0.13%
07/12/1974	80.97	4.08%
07/15/1974	83.15	0.76%
07/16/1974	83.78	-1.16%
07/17/1974	82.81	1.07%
07/18/1974	83.7	0.10%
07/19/1974	83.78	-0.29%
07/22/1974	83.54	0.32%
07/23/1974	83.81	1.00%
07/24/1974	84.65	0.40%
07/25/1974	84.99	-1.19%
07/26/1974	83.98	-1.88%
07/29/1974	82.02	-1.77%
07/30/1974	80.94	-0.54%
07/31/1974	80.5	-1.48%
08/01/1974	79.31	-0.71%
08/02/1974	78.75	-0.20%
08/05/1974	78.59	0.89%
08/06/1974	79.78	1.55%
08/07/1974	80.52	2.65%
08/08/1974	82.65	-1.31%
08/09/1974	81.57	-0.87%
08/12/1974	80.86	-1.37%
08/13/1974	79.75	-1.58%
08/14/1974	76.73	-2.24%
08/15/1974	76.73	-0.56%
08/16/1974	76.3	-0.83%
08/19/1974	75.65	-1.45%
08/20/1974	74.57	0.51%
08/21/1974	74.95	-1.92%
08/22/1974	73.51	-0.97%
08/23/1974	72.8	-1.72%
08/26/1974	71.55	0.85%
08/27/1974	72.16	-1.69%
08/28/1974	70.94	-0.25%
08/29/1974	70.76	-1.09%
08/30/1974	70.22	3.09%
09/03/1974	72.15	-2.26%
09/04/1974	69.85	-2.60%
09/05/1974	68.69	3.17%
09/06/1974	70.87	0.78%
09/09/1974	71.35	-2.38%
09/10/1974	69.72	-0.69%
09/11/1974	69.24	-1.00%
09/12/1974	68.54	-2.68%
09/13/1974	66.71	-2.26%
09/16/1974	65.2	1.63%
09/17/1974	66.45	1.69%
09/18/1974	67.38	0.50%
09/19/1974	68.36	3.50%
09/20/1974	70.09	0.07%
09/23/1974	70.14	-1.03%
09/24/1974	69.03	-2.02%
09/25/1974	68.02	-0.66%
09/26/1974	67.4	-1.64%
09/27/1974	66.46	-2.29%
09/30/1974	64.85	-2.16%
10/01/1974	63.54	-0.24%
10/02/1974	63.39	-0.02%
10/03/1974	63.38	-1.74%
10/04/1974	62.28	0.10%
10/07/1974	62.78	4.19%
10/08/1974	64.95	-0.17%
10/09/1974	64.84	4.60%
10/10/1974	68.3	2.90%
10/11/1974	69.79	1.93%
10/14/1974	71.17	2.25%
10/15/1974	72.74	-1.79%
10/16/1974	71.44	-1.55%
10/17/1974	70.33	1.19%
10/18/1974	71.2	1.56%
10/21/1974	72.28	1.69%
10/22/1974	73.5	-0.50%
10/23/1974	72.81	-2.87%
10/24/1974	70.98	-1.14%
10/25/1974	70.22	-0.14%
10/28/1974	70.12	-0.04%
10/29/1974	70.49	3.91%
10/30/1974	72.83	2.03%
10/31/1974	74.31	-0.55%
11/01/1974	73.9	-0.03%
11/04/1974	73.8	-1.08%
11/05/1974	73.08	2.78%
11/06/1974	75.11	-0.48%
11/07/1974	74.75	0.62%
11/08/1974	75.21	-0.40%
11/11/1974	74.91	0.32%
11/12/1974	75.15	-1.97%
11/13/1974	73.67	-0.43%
11/14/1974	73.35	-0.40%
11/15/1974	73.06	-1.57%
11/18/1974	71.1	-3.67%
11/19/1974	69.27	-1.54%
11/20/1974	68.2	-0.44%
11/21/1974	67.9	0.41%
11/22/1974	68.24	1.06%
11/25/1974	68.9	-0.10%
11/26/1974	68.83	0.93%
11/27/1974	69.47	0.68%
11/29/1974	69.94	0.04%
12/02/1974	69.8	-2.66%
12/03/1974	68.11	-1.38%
12/04/1974	67.17	0.36%
12/05/1974	67.41	-1.90%
12/06/1974	66.13	-1.69%
12/09/1974	65.01	0.91%
12/10/1974	65.88	2.56%
12/11/1974	67.28	0.58%
12/12/1974	67.67	-0.33%
12/13/1974	67.45	-0.56%
12/16/1974	67.07	-0.91%
12/17/1974	66.46	1.69%
12/18/1974	67.58	0.47%
12/19/1974	67.9	-0.37%
12/20/1974	67.65	-1.09%
12/23/1974	66.91	-1.42%
12/24/1974	65.96	1.39%
12/26/1974	66.88	0.84%
12/27/1974	67.44	-0.44%
12/30/1974	67.14	0.03%
12/31/1974	67.16	2.08%
01/02/1975	68.65	2.44%
01/03/1975	70.23	0.68%
01/06/1975	70.71	0.51%
01/07/1975	71.07	-0.07%
01/08/1975	71.02	-1.38%
01/09/1975	70.04	1.61%
01/10/1975	71.6	2.02%
01/13/1975	72.61	-0.41%
01/14/1975	72.31	-0.87%
01/15/1975	71.68	0.64%
01/16/1975	72.14	-0.12%
01/17/1975	72.05	-1.51%
01/20/1975	70.96	0.17%
01/21/1975	71.08	-0.53%
01/22/1975	70.7	1.47%
01/23/1975	71.74	0.46%
01/24/1975	72.07	1.26%
01/27/1975	73.76	3.27%
01/28/1975	75.37	0.88%
01/29/1975	76.03	1.62%
01/30/1975	77.26	-1.36%
01/31/1975	76.21	1.01%
02/03/1975	76.98	1.09%
02/04/1975	77.82	-0.27%
02/05/1975	77.61	1.73%
02/06/1975	78.95	-0.49%
02/07/1975	78.56	0.09%
02/10/1975	78.63	-0.34%
02/11/1975	78.36	0.28%
02/12/1975	78.58	1.71%
02/13/1975	79.98	1.36%
02/14/1975	81.01	0.60%
02/18/1975	81.5	-0.70%
02/19/1975	80.93	0.63%
02/20/1975	81.44	0.95%
02/21/1975	82.21	0.50%
02/24/1975	82.62	-1.43%
02/25/1975	81.09	-2.35%
02/26/1975	79.53	1.06%
02/27/1975	80.37	0.50%
02/28/1975	80.77	1.02%
03/03/1975	81.59	1.76%
03/04/1975	83.03	0.64%
03/05/1975	83.56	0.41%
03/06/1975	83.9	-0.25%
03/07/1975	83.69	0.73%
03/10/1975	84.3	0.77%
03/11/1975	84.95	-0.69%
03/12/1975	84.36	-0.91%
03/13/1975	83.59	0.18%
03/14/1975	83.74	1.22%
03/17/1975	84.76	1.47%
03/18/1975	86.01	-1.02%
03/19/1975	85.13	-0.93%
03/20/1975	84.34	-0.87%
03/21/1975	83.61	-0.26%
03/24/1975	82.39	-2.36%
03/25/1975	81.42	0.79%
03/26/1975	82.16	1.86%
03/27/1975	83.59	0.31%
03/31/1975	83.85	-0.58%
04/01/1975	83.36	-0.86%
04/02/1975	82.64	-0.25%
04/03/1975	82.43	-1.12%
04/04/1975	81.51	-0.77%
04/07/1975	80.88	-0.66%
04/08/1975	80.35	0.80%
04/09/1975	80.99	2.28%
04/10/1975	82.84	1.12%
04/11/1975	83.77	0.49%
04/14/1975	84.18	1.69%
04/15/1975	85.6	0.82%
04/16/1975	86.3	0.35%
04/17/1975	86.6	0.75%
04/18/1975	87.25	-1.09%
04/21/1975	86.3	1.08%
04/22/1975	87.23	-0.16%
04/23/1975	87.09	-1.11%
04/24/1975	86.12	-0.09%
04/25/1975	86.04	0.67%
04/28/1975	86.62	-0.45%
04/29/1975	86.23	-0.68%
04/30/1975	85.64	1.94%
05/01/1975	87.3	0.92%
05/02/1975	88.1	1.27%
05/05/1975	89.22	0.96%
05/06/1975	90.08	-1.60%
05/07/1975	88.64	0.50%
05/08/1975	89.08	0.54%
05/09/1975	89.56	1.08%
05/12/1975	90.53	0.09%
05/13/1975	90.61	1.07%
05/14/1975	91.58	0.75%
05/15/1975	92.27	-0.93%
05/16/1975	91.41	-1.07%
05/19/1975	90.43	0.11%
05/20/1975	90.53	-0.51%
05/21/1975	90.07	-1.12%
05/22/1975	89.06	0.37%
05/23/1975	89.39	1.33%
05/27/1975	90.58	-0.26%
05/28/1975	90.34	-0.70%
05/29/1975	89.71	-0.03%
05/30/1975	89.87	1.64%
06/02/1975	91.32	1.57%
06/03/1975	92.58	0.33%
06/04/1975	92.89	-0.31%
06/05/1975	92.6	0.10%
06/06/1975	92.69	-0.23%
06/09/1975	92.48	-1.37%
06/10/1975	91.21	-0.84%
06/11/1975	90.44	0.12%
06/12/1975	90.55	-0.52%
06/13/1975	90.08	0.49%
06/16/1975	90.52	1.04%
06/17/1975	91.46	-0.96%
06/18/1975	90.58	-0.21%
06/19/1975	90.39	1.80%
06/20/1975	92.02	0.64%
06/23/1975	92.61	1.09%
06/24/1975	93.62	0.61%
06/25/1975	94.19	0.46%
06/26/1975	94.62	0.20%
06/27/1975	94.81	0.00%
06/30/1975	94.81	0.40%
07/01/1975	95.19	-0.36%
07/02/1975	94.85	-0.71%
07/03/1975	94.18	0.19%
07/07/1975	94.36	-0.87%
07/08/1975	93.54	-0.16%
07/09/1975	93.39	1.51%
07/10/1975	94.8	0.01%
07/11/1975	94.81	-0.16%
07/14/1975	94.66	0.56%
07/15/1975	95.19	0.44%
07/16/1975	95.61	-1.05%
07/17/1975	94.61	-1.04%
07/18/1975	93.63	-0.46%
07/21/1975	93.2	-0.82%
07/22/1975	92.44	-1.07%
07/23/1975	91.45	-1.39%
07/24/1975	90.18	-0.12%
07/25/1975	90.07	-0.87%
07/28/1975	89.29	-0.67%
07/29/1975	88.69	-0.56%
07/30/1975	88.19	0.73%
07/31/1975	88.83	-0.09%
08/01/1975	88.75	-0.86%
08/04/1975	87.99	-0.95%
08/05/1975	87.15	-1.06%
08/06/1975	86.23	0.02%
08/07/1975	86.25	0.06%
08/08/1975	86.3	-0.32%
08/11/1975	86.02	0.62%
08/12/1975	86.55	0.66%
08/13/1975	87.12	-1.32%
08/14/1975	85.97	-0.43%
08/15/1975	85.6	0.89%
08/18/1975	86.36	-0.19%
08/19/1975	86.2	-1.45%
08/20/1975	84.78	-2.04%
08/21/1975	83.22	-0.18%
08/22/1975	83.07	1.46%
08/25/1975	84.28	0.93%
08/26/1975	85.06	-1.29%
08/27/1975	83.96	0.56%
08/28/1975	84.68	2.33%
08/29/1975	86.4	0.56%
09/02/1975	86.88	-1.61%
09/03/1975	85.48	0.64%
09/04/1975	86.03	0.20%
09/05/1975	86.2	-0.67%
09/08/1975	85.62	0.32%
09/09/1975	85.89	-1.50%
09/10/1975	84.59	-0.96%
09/11/1975	83.79	-0.41%
09/12/1975	83.45	-0.18%
09/15/1975	83.3	-0.50%
09/16/1975	82.88	-0.95%
09/17/1975	82.09	0.34%
09/18/1975	82.37	2.05%
09/19/1975	84.26	2.17%
09/22/1975	85.88	-0.94%
09/23/1975	85.07	-0.15%
09/24/1975	85.03	0.94%
09/25/1975	85.74	-0.12%
09/26/1975	85.64	0.64%
09/29/1975	86.19	-1.35%
09/30/1975	85.01	-1.36%
10/01/1975	83.87	-1.12%
10/02/1975	82.93	1.07%
10/03/1975	83.88	2.54%
10/06/1975	85.98	1.08%
10/07/1975	86.88	-0.13%
10/08/1975	86.77	1.35%
10/09/1975	87.94	0.49%
10/10/1975	88.37	-0.18%
10/13/1975	88.21	1.42%
10/14/1975	89.46	-0.20%
10/15/1975	89.28	-0.06%
10/16/1975	89.23	0.16%
10/17/1975	89.37	-0.57%
10/20/1975	88.86	1.08%
10/21/1975	89.82	0.82%
10/22/1975	90.56	0.17%
10/23/1975	90.71	0.58%
10/24/1975	91.24	-1.55%
10/27/1975	89.83	-0.11%
10/28/1975	89.73	0.87%
10/29/1975	90.51	-1.24%
10/30/1975	89.39	-0.09%
10/31/1975	89.31	-0.30%
11/03/1975	89.04	-1.07%
11/04/1975	88.09	0.48%
11/05/1975	88.51	0.72%
11/06/1975	89.15	0.45%
11/07/1975	89.55	-0.25%
11/10/1975	89.33	0.01%
11/11/1975	89.34	0.59%
11/12/1975	89.87	1.47%
11/13/1975	91.19	-0.16%
11/14/1975	91.04	-0.08%
11/17/1975	90.97	0.54%
11/18/1975	91.46	-0.50%
11/19/1975	91.0	-1.12%
11/20/1975	89.98	-0.38%
11/21/1975	89.64	-0.12%
11/24/1975	89.53	0.19%
11/25/1975	89.7	1.13%
11/26/1975	90.71	0.25%
11/28/1975	90.94	0.33%
12/01/1975	91.24	-0.62%
12/02/1975	90.67	-1.48%
12/03/1975	88.83	-1.94%
12/04/1975	87.6	0.27%
12/05/1975	87.84	-1.16%
12/08/1975	86.82	0.29%
12/09/1975	87.07	0.26%
12/10/1975	87.3	0.89%
12/11/1975	88.08	-0.32%
12/12/1975	87.8	0.03%
12/15/1975	87.83	0.30%
12/16/1975	88.09	0.95%
12/17/1975	88.93	0.25%
12/18/1975	89.15	0.31%
12/19/1975	89.43	-0.70%
12/22/1975	88.8	-0.74%
12/23/1975	88.14	0.67%
12/24/1975	88.73	0.82%
12/26/1975	89.46	0.88%
12/29/1975	90.25	-0.13%
12/30/1975	90.13	-0.40%
12/31/1975	89.77	0.47%
01/02/1976	90.19	0.79%
01/05/1976	90.9	1.85%
01/06/1976	92.58	1.03%
01/07/1976	93.53	0.45%
01/08/1976	93.95	0.67%
01/09/1976	94.58	0.39%
01/12/1976	94.95	1.45%
01/13/1976	96.33	-0.79%
01/14/1976	95.57	1.63%
01/15/1976	97.13	-0.54%
01/16/1976	96.61	0.40%
01/19/1976	97.0	1.36%
01/20/1976	98.32	0.55%
01/21/1976	98.86	-0.63%
01/22/1976	98.24	-0.20%
01/23/1976	98.04	1.19%
01/26/1976	99.21	0.47%
01/27/1976	99.68	-0.61%
01/28/1976	99.07	-0.55%
01/29/1976	98.53	1.60%
01/30/1976	100.11	0.75%
02/02/1976	100.86	0.01%
02/03/1976	100.87	0.31%
